가맹점구분번호,가맹점명,업종,PC1 Score(x좌표),PC2 Score(y좌표),K-Means Cluster (경쟁 그룹),경쟁 그룹 수
92615FFF8B,호치******,치킨,-2.053080866907971,-2.3215311995186028,Cluster 2,26
9FF9872DBD,어거****,치킨,-2.475746445328278,-0.5090553346419135,Cluster 2,26
AE28C5ED57,지코*******,치킨,-1.4425630089402677,0.2713691679617551,Cluster 2,26
C1CF5ADDEC,미쳐*********,치킨,-3.252541995490182,0.5755392191790476,Cluster 2,26
C21D7968F4,신한********,치킨,-1.8842895169436669,-0.8296863063028609,Cluster 2,26
C5CC45C4BE,호식***********,치킨,-2.459745321691614,1.3936631552023169,Cluster 2,26
C920395745,치킨***,치킨,-1.2017949336531524,0.4316777877692749,Cluster 2,26
CC35AA9223,네네******,치킨,-2.8077963442936507,1.976694203947145,Cluster 2,26
E4C7CD6FBB,치킨*******,치킨,-2.139732795857328,-0.3644420710230567,Cluster 2,26
E73D1C3E58,다시***,치킨,-2.236642072698651,-2.0293707469416584,Cluster 2,26
00FDB35E9C,작은**,카페,-2.365982434353098,0.1682528891861088,Cluster 1,54
0487117D58,카페****************,카페,-3.0877521482315777,-2.3719890573368136,Cluster 1,54
0E7F1F5130,소*,카페,-2.2696592171808185,-1.524317799903388,Cluster 1,54
0FA542A8DB,대지**,카페,-1.5647985602991303,1.6412238680557445,Cluster 1,54
13F02B91F6,그*,카페,-1.8074814184333727,0.7846742319307811,Cluster 1,54
18FC952F28,카페***,카페,-1.8303882531904847,0.7505589255263616,Cluster 1,54
2143174547,슬로***,카페,-1.389168361634144,1.3590645538517778,Cluster 1,54
21B52E1F0F,단일**,카페,-2.278237253879898,-1.5839600238993676,Cluster 1,54
26ACE594E8,플랏*********,카페,-3.016162036970321,-1.4290632254046625,Cluster 1,54
2EAE67C0B4,바나********,카페,-1.42029123170651,0.6455529137922825,Cluster 1,54
34ADC7D5B3,카페**,카페,-1.5450586153926562,1.6752582682103718,Cluster 1,54
365914E11C,청계**,카페,-1.8353580940413927,2.380488468168179,Cluster 1,54
384FAF740C,벌스*********************,카페,-3.310387421798856,0.7292979234003603,Cluster 1,54
3CBD6CE416,요커***********,카페,-1.992345225251421,0.73157691065203,Cluster 1,54
3F9407A8C2,카페**,카페,-2.913916396965853,0.608861033924144,Cluster 1,54
41FCF57F43,그레*****,카페,-1.8686034262525684,0.2917942942939519,Cluster 1,54
43B9C1697C,카페*,카페,-3.4923590784388105,-4.844439343342961,Cluster 1,54
45FEE5DBC4,더커**************************,카페,-2.415055657376836,0.4837873697442391,Cluster 1,54
5BB5DF8D62,달다*****,카페,-2.0645424893148654,-1.6439743047439783,Cluster 1,54
5D9E5F8645,텐페***************,카페,-3.321234191447621,-4.87668491879014,Cluster 1,54
61574AF3E1,공유************,카페,-1.6158096566079572,3.788983821151816,Cluster 1,54
6779202960,와츠*,카페,-2.8485460070560924,-0.7048982464770845,Cluster 1,54
6810C7C7CE,카페**,카페,-3.065694774137882,1.2884944823663274,Cluster 1,54
6B99F5A278,아지***,카페,-1.1946821221099009,1.2310126653616271,Cluster 1,54
6D331F1EE9,카페***************,카페,-2.1946598148373813,-1.5771780694995037,Cluster 1,54
7069AC584A,카이**,카페,-2.5177587287655774,0.7372285818218975,Cluster 1,54
7162A93F6B,(오*******,카페,-2.4042476697438966,-0.3032353261730627,Cluster 1,54
77B5670808,앨*,카페,-1.87426105421532,-0.0932949494086344,Cluster 1,54
7F155740AA,70*****,카페,-1.2288098616506538,1.0428595844536632,Cluster 1,54
80012F987D,타로*******,카페,-2.2245776660637047,-0.0762599272749776,Cluster 1,54
831DD29FAB,카페***,카페,-2.542611046852531,-1.9179219825914904,Cluster 1,54
8532D4C362,그린******,카페,-1.9693090398786453,2.175074060359171,Cluster 1,54
9042A5401C,비바***,카페,-9.47476004269,4.027473022512584,Cluster 1,54
95C390B637,꼬*,카페,-3.419601717361177,-3.643506854599704,Cluster 1,54
A787679642,오픈********,카페,-3.1181061378315085,2.0363702672475767,Cluster 1,54
AD045C18E5,그로****,카페,-3.171147097942149,1.0357953726071338,Cluster 1,54
AF12407D8A,짙은********,카페,-2.2229817514630232,-1.5605602653220454,Cluster 1,54
B1A685CB2A,랭스*********,카페,-2.386931224532068,-1.9235102089805285,Cluster 1,54
B5AFB737F5,타*,카페,-2.0444616130313733,0.2592249586902417,Cluster 1,54
B5E96D7BB4,오잉********,카페,-1.9640770059715056,0.2815276665122324,Cluster 1,54
BC3B472D8E,갈십*,카페,-2.356905525481823,-2.572597231263144,Cluster 1,54
BF872A7E89,매머**************,카페,-6.061380540760125,0.251792101090501,Cluster 1,54
C71D78655F,그레******,카페,-9.871175592803583,3.476712454180707,Cluster 1,54
CED8E4AEE5,이도**,카페,-2.926356118731288,1.4121725037657085,Cluster 1,54
D3E9FFD90F,카페**,카페,-2.11938726140458,0.1615387184305132,Cluster 1,54
D72BC9D1A2,카페****,카페,-1.989271732149154,-0.2848028699256407,Cluster 1,54
DECBA9ED42,카운***,카페,-3.156488998534979,0.7692347651684974,Cluster 1,54
E4899A583F,브릭****,카페,-2.450038248595533,-0.58931854516013,Cluster 1,54
E4E4B45D06,카페***,카페,-4.781634730684809,3.089655010683303,Cluster 1,54
EB66B019B5,카페*********,카페,-1.195024424698739,1.066801552958783,Cluster 1,54
EE000D3E14,카페***,카페,-4.771007973954094,1.5973192834939482,Cluster 1,54
F1D42A1E4A,커농**,카페,-2.4006655263395857,-1.4240751643670404,Cluster 1,54
FAB0188A01,비엔************,카페,-2.6633577115279845,-1.036854785021484,Cluster 1,54
FDC922ABCE,라*,카페,-2.889076477787415,-0.9704164226089524,Cluster 1,54
00F54829E1,카페***,카페,1.0178318396686434,0.6824738876926267,Cluster 2,303
01FD0FCC3D,그리*****,카페,0.8785823153989066,-0.4419242302790839,Cluster 2,303
0220D6AA93,프롬***************,카페,1.829225636610792,-0.3660482033421765,Cluster 2,303
029F2B4A59,로우*,카페,-0.4381614697495303,-1.3256542221926877,Cluster 2,303
02A32AE992,카페**,카페,0.8491434664749113,0.4129729843363993,Cluster 2,303
02EECADFE6,아이*,카페,1.050667447186488,-0.4900197493357888,Cluster 2,303
05EE42C739,로우*,카페,0.4189092967067706,-0.6806722107921975,Cluster 2,303
06A87DAA45,푸르******,카페,1.2316697444522708,0.1088247659752424,Cluster 2,303
08A8D396B4,요커***********,카페,0.3217587541834588,-0.6036504337800418,Cluster 2,303
08D893CAA8,응봉**,카페,-0.5586305126478652,0.0032420828630355,Cluster 2,303
0961D33241,까페*****************,카페,1.0728896348297776,0.9379903331794884,Cluster 2,303
09A5C8DB83,누아*,카페,-0.5098541948790101,-1.1677662716075676,Cluster 2,303
0AD9FBF8D6,블레**,카페,-0.4542525446605422,0.3798478095256729,Cluster 2,303
0AF7BD60A5,카페***,카페,0.2566356064095066,1.4123553042222088,Cluster 2,303
0C074FD60A,사운*******,카페,-0.1136224301389452,0.1655966822719685,Cluster 2,303
0C8BE8ECAD,카페******,카페,-0.4770446315709394,0.1504845665598194,Cluster 2,303
0CCC996EB3,커피******,카페,1.7591581785888704,-0.981352576149274,Cluster 2,303
0DE3499749,카페*********,카페,1.413422475927927,0.0189966643058873,Cluster 2,303
0E47B24887,라파**,카페,1.6075276907053613,1.2262090658143625,Cluster 2,303
0E614A7B1A,후*,카페,-0.2362403471082323,-0.2551042807497014,Cluster 2,303
0EE4BD7D7A,오*,카페,-0.0596960043321654,0.3094878464112954,Cluster 2,303
0F646F50F7,더카*******,카페,0.9743988801436376,-0.0560387563220888,Cluster 2,303
0FAD4CAABE,스위*****,카페,0.2791077628725023,1.396002129522409,Cluster 2,303
1.71E+17,24*********,카페,0.161411478029896,-0.157344423001338,Cluster 2,303
10D9319CCB,더블*,카페,1.3038572129367387,1.8643940549330271,Cluster 2,303
11191365FD,목화**,카페,-0.2288913441657094,1.2575696540724777,Cluster 2,303
120283327E,카페***,카페,1.4179217635304124,0.4642708590525964,Cluster 2,303
12A28908F1,바나********,카페,0.9332510139264752,0.4428683249172174,Cluster 2,303
1389DE67CE,프롬**************,카페,-0.5622047682322986,-0.2726541754737946,Cluster 2,303
158A1920D0,레몬*,카페,-0.1422023797555169,1.4150413874733725,Cluster 2,303
15B7F02740,라피**,카페,1.7829340509958556,-0.0262238315692117,Cluster 2,303
15CFCB9040,옹근*,카페,-0.397126033207388,-1.668743581463466,Cluster 2,303
1676020CB1,터틀***,카페,1.0168926646252567,-0.9415420890730914,Cluster 2,303
167F268F8E,돔카*,카페,0.9319881425540656,0.5400765466989181,Cluster 2,303
16FA1843AE,차일**,카페,-0.0587434765685837,-0.787644983614497,Cluster 2,303
17FCA23DD7,카페****,카페,0.8812012146316514,0.0476383364323777,Cluster 2,303
19FD619523,오카*****,카페,-0.2985949584807143,-0.0307775164118887,Cluster 2,303
1AF84D2DC1,어폴******,카페,1.7455794921760248,0.5570656208238212,Cluster 2,303
1BCD8AC994,펠어*******,카페,1.78032690186088,0.9314539423080692,Cluster 2,303
1C0AE3E10C,하우***,카페,0.5327349334947731,-0.2680257140180039,Cluster 2,303
1CC86C2EB2,창창**,카페,-0.4513994744749765,-1.861360629361474,Cluster 2,303
1DDB44FF35,기미*,카페,-0.2054923323536497,-0.5141966850182653,Cluster 2,303
1E8F8916F6,스윗**,카페,0.4364751516939416,0.1202841215925697,Cluster 2,303
1F4203EA83,카페**,카페,-0.9084491537284488,0.9902227662448952,Cluster 2,303
20CD5C4AB7,루트*******,카페,-0.3378658751645701,-0.8344785063330808,Cluster 2,303
21348D6015,렉*,카페,0.0114444886654024,0.0366111339299118,Cluster 2,303
21373CB273,김종***,카페,0.650173657656958,-0.0415055329588566,Cluster 2,303
21A130787D,플러**********,카페,1.2628528275697406,-0.0199939059468519,Cluster 2,303
225DC4C12C,카페***,카페,-0.1775677535674697,0.3316091122353028,Cluster 2,303
2445E4D19D,로우*,카페,0.133145836335595,-1.4721473876748694,Cluster 2,303
2485494277,센서*********************************,카페,1.1432122812668586,1.3398599438777432,Cluster 2,303
24F5384BB4,오푸******,카페,-0.370436029994295,-1.4833747036634766,Cluster 2,303
25B32948C5,어반**,카페,0.987023980467716,-0.4514379297104515,Cluster 2,303
268A868E38,이곳**********,카페,-0.4982607993629935,-0.3800746252054575,Cluster 2,303
28DC0855AC,비밀****,카페,0.7294657679215452,1.108173108136278,Cluster 2,303
2AF934A41E,꼬모***********,카페,1.3487909314621351,-0.9645881412873054,Cluster 2,303
2BE371C2DE,카스**************,카페,0.3230773343399848,-0.6412452033004578,Cluster 2,303
2BF66155BC,라에**,카페,-0.4521025319688506,-1.2214050343913647,Cluster 2,303
2C2BF9EB44,매머*********,카페,1.84192946968112,0.5814979562749106,Cluster 2,303
2C8DAA2BF9,메조******************,카페,-0.2683635791134287,-0.1683948377586026,Cluster 2,303
2CF63CC8AA,타크******,카페,0.3793587223008505,-0.0821221203832107,Cluster 2,303
2E4CDEA048,라플***********,카페,1.0726568709644289,0.6872032433750863,Cluster 2,303
2E8B2318F2,스탠*****,카페,-0.6197175613207959,-1.3648448554248458,Cluster 2,303
2F190FBDCA,쉭앤****,카페,-0.4584861783712001,-1.867834402410372,Cluster 2,303
2FB475D73E,오버**********,카페,0.967225798101354,-0.1543372562808387,Cluster 2,303
2FF80BC960,우*,카페,0.9044914240671252,-0.3981695188907895,Cluster 2,303
30262EF19E,하이************,카페,0.4670221819393531,-0.366778799889607,Cluster 2,303
304DF7C3D2,브라*************,카페,1.105152450949974,1.91021062943823,Cluster 2,303
30623F3257,카페****,카페,1.6382418016265854,0.491496002950928,Cluster 2,303
309BDE407B,쥬스************,카페,0.4459684930771413,0.1167871009777184,Cluster 2,303
3115CB8448,샌드**,카페,1.3097111912750312,-1.01716354384332,Cluster 2,303
312F1E6B7B,에이*********,카페,1.0218411003882832,0.6705975156766132,Cluster 2,303
32514851CD,카페****,카페,1.3229203157978562,0.0717409005030083,Cluster 2,303
335B38273C,아쿠***************,카페,-0.9201089090963668,0.2116200287498256,Cluster 2,303
33706FFD69,개인**,카페,1.390539089690275,-0.1041051913861356,Cluster 2,303
352569F469,더카***********************,카페,1.1981467184564922,-0.1042752903689806,Cluster 2,303
3593B2D487,스테************,카페,0.4844905634011687,0.2536385909726512,Cluster 2,303
36E3A686C1,코코***,카페,1.962606094662569,3.226244576607808,Cluster 2,303
36FA50BD7D,그릭****,카페,0.8688534290113525,0.0006311575179159,Cluster 2,303
378C662D8E,빌라******************,카페,-0.3328506932522864,0.0227776527956877,Cluster 2,303
37AA28CAF8,스테*,카페,0.3063589408445704,-0.9222886413682077,Cluster 2,303
383481B7AC,모센***********,카페,0.0364166196385937,-0.4913050113043445,Cluster 2,303
387BDBCD80,웜히*,카페,0.61266152794655,0.6448843747465243,Cluster 2,303
391836F1E0,하츠*****************,카페,-0.4059220537075312,0.0530691630326185,Cluster 2,303
3AE8B97E90,파티********,카페,0.3698518705564567,-1.839367951947102,Cluster 2,303
3AF3906E1E,슐스*****,카페,0.9414627814049712,0.1520358817877311,Cluster 2,303
3DB47F6D25,학다*,카페,1.0719128433376035,1.0497021895117045,Cluster 2,303
3DDD63B1FA,리글*,카페,0.3805755254194721,-1.0674806497675005,Cluster 2,303
3DE5786D97,위켄********************,카페,0.9818355286598028,-0.0916939819844766,Cluster 2,303
3FE023E09E,브레***************,카페,0.2633529735156508,0.1085683797999855,Cluster 2,303
3FEEF8EC29,헨리****,카페,0.4363111750879437,-0.5165555513785837,Cluster 2,303
4018B532A8,탐앤********,카페,-0.5551605773566434,-2.042783094560221,Cluster 2,303
40876D8589,리*,카페,-0.3521940568772059,0.9608548798979886,Cluster 2,303
41B1FC479A,오트**,카페,1.7636808181624346,1.5017537874348257,Cluster 2,303
4261C5A667,하울**,카페,1.728883999608261,0.0743160114216177,Cluster 2,303
428FFBD76A,퓨엘**,카페,-0.114615661027949,-0.4105806696202412,Cluster 2,303
434671439E,러프**,카페,-0.2870209876356714,-0.2470521770102527,Cluster 2,303
43B89D891C,아워**,카페,0.6898407675551258,0.4060395345787253,Cluster 2,303
45F19425EF,카페***,카페,-0.4562493726537571,-0.5155439005817404,Cluster 2,303
46401389CA,호랭***,카페,0.7663371935446565,-1.3177105584200055,Cluster 2,303
48C1483437,여백***,카페,-0.3547875227155214,0.6848739170276369,Cluster 2,303
48D0F061EB,카페***************,카페,-0.4128020207429109,0.0233189452917118,Cluster 2,303
4AB5E20EE4,커피***,카페,0.1839169781034991,0.0808705252188573,Cluster 2,303
4BA62EBC13,안느*****************,카페,0.979338423699334,0.7767671137211923,Cluster 2,303
4BBF641656,더카***********,카페,0.4124285163530926,0.1232727245163452,Cluster 2,303
4BF0C08F5F,지니*****,카페,-0.0665518409391734,0.1611029039250181,Cluster 2,303
4C60EE6CA4,카페****,카페,0.3114726935872345,-0.0109188523720385,Cluster 2,303
4C8487EFAE,코트***,카페,-0.2911266688849782,0.0698098668804759,Cluster 2,303
4CE9DA1D26,백억*******,카페,1.242616734650866,0.0147474235341827,Cluster 2,303
4F374EBA09,아뜰***,카페,0.4488371026712598,-1.10552669782497,Cluster 2,303
502658D9C9,금호**,카페,-0.2705464872470824,1.1274991302502424,Cluster 2,303
502C539374,좋은*******,카페,1.375827607756419,2.506497613845754,Cluster 2,303
50A2E31DF5,해리****************,카페,-0.306737553588489,-0.1957400667322309,Cluster 2,303
50FC72558D,카페***,카페,1.7820006303818745,-0.1113138257595495,Cluster 2,303
5653B531F7,라스*******,카페,-0.3386735718088646,-0.9382989315656886,Cluster 2,303
56AB36BDAF,메탈***,카페,-0.2948122149119194,-0.4661879819783858,Cluster 2,303
56CCDF6E4B,커피*******,카페,-0.6706965988836587,-1.308376630417866,Cluster 2,303
57DEE6D415,오씨******************************,카페,-0.2969388135811416,1.035178100244044,Cluster 2,303
58B1DEEE5D,럼프**************,카페,-0.3681336167003793,1.8520707176496625,Cluster 2,303
58C2DD4547,빈플**,카페,1.3804494551651698,-0.5589356087223917,Cluster 2,303
58D324F8BD,릴레***********,카페,0.3317651199716149,-0.7386906921581887,Cluster 2,303
591CBB3B43,카페**,카페,0.3515247239463221,-0.5453544466925411,Cluster 2,303
5974B075AD,카페**,카페,-0.3274933983030506,-0.0914897313408185,Cluster 2,303
5A0D48A713,카페***,카페,0.299253111282459,0.4104731618497058,Cluster 2,303
5A5B5CC478,파머***,카페,-0.6018111659586671,-1.400898971760549,Cluster 2,303
5AD0940FDD,백억*******,카페,1.613090728988529,0.4650981173642592,Cluster 2,303
5B0E07A8BA,성수******************,카페,-0.1956678651308031,0.7675071648400339,Cluster 2,303
5BC9440DAF,그레******,카페,0.7808204412785602,-2.296295863022704,Cluster 2,303
5BE0890F4A,더블*********,카페,-0.6557227471703548,-0.0658343157355375,Cluster 2,303
5D86802675,프롤*********,카페,0.0790242173610063,-0.7430500418594976,Cluster 2,303
5DC3FB1D5F,코페*******,카페,1.7334233236351844,0.2353285617213121,Cluster 2,303
5DEC65272B,허*,카페,1.3476261100803324,1.0931491130253794,Cluster 2,303
5E5092A910,소미*****,카페,-0.4121302345472258,-0.7500108820453618,Cluster 2,303
5EB844551A,아토******,카페,1.0738101683379275,0.7845994077846087,Cluster 2,303
5F0B05E1D7,바나********,카페,0.065967062639629,-0.3514143731492531,Cluster 2,303
5F2DDA0178,올더***********,카페,-0.3872140173446078,-1.164765594778501,Cluster 2,303
6010892CCE,아이***,카페,0.3066734981031208,-0.1886661360202333,Cluster 2,303
61A3133822,낫띵***,카페,0.0003585477235369,0.833863690915893,Cluster 2,303
62DCAD38F6,어커*******,카페,-0.4012871518333947,-0.6043933710684235,Cluster 2,303
62EF38C706,라바******,카페,0.4178085689215778,-1.9012507789305848,Cluster 2,303
652AA8E8C5,유스*************,카페,0.1290091585474061,-0.2197632410477738,Cluster 2,303
655851E372,리브*,카페,-0.11285565637791,0.203227115232965,Cluster 2,303
65D60A05BA,온리******,카페,0.98890277521477,-1.662847219852141,Cluster 2,303
667F7D3E48,아이***,카페,-0.3902177542028296,-0.3621953070130657,Cluster 2,303
674011F2F1,스위*,카페,1.186695331626766,-0.3233071136669525,Cluster 2,303
6930EE8A71,탐앤********,카페,1.0138137998356649,-1.1425940528210572,Cluster 2,303
69756C0A85,테라**,카페,0.2731358524357037,0.6590826974831263,Cluster 2,303
6A584E1D14,미니**,카페,-0.5252655586954186,0.1408698066694189,Cluster 2,303
6B31815A9D,개인****************,카페,0.5127555649840183,-0.2303366237293328,Cluster 2,303
6B61E9F331,어퍼************,카페,-0.0889897572608877,-0.9803573139601232,Cluster 2,303
6B7B1EE6FA,온유*****,카페,0.0849852505064853,0.7213075177712731,Cluster 2,303
6C347DBCB1,레이********,카페,-0.3950944044868195,-1.5192965842935306,Cluster 2,303
6C3AFD20C1,노워***************,카페,1.3547399594043643,1.8013021829729674,Cluster 2,303
6DFE8B7651,카페******************,카페,-0.1775101368855586,-1.349778672033615,Cluster 2,303
71C48EDE85,청계**,카페,-0.3243897496425664,-1.8361530530025345,Cluster 2,303
730914BE0E,상왕**,카페,1.3431304386842409,0.6980257365188571,Cluster 2,303
7439039EF1,나인***********,카페,0.9003793594135582,-0.4037725551532984,Cluster 2,303
74E2CC9A6B,블랙**,카페,1.2004706303536352,-0.7130150857619081,Cluster 2,303
75296C3F60,원빈**********,카페,-0.2266224845176352,0.0651225412989367,Cluster 2,303
756D7DCEEE,커피****,카페,0.6638508215176935,0.2123972682722906,Cluster 2,303
770CC873E4,글리*,카페,-0.4454851039174728,-0.7783372662221117,Cluster 2,303
7829A485F0,원스**,카페,-0.3494631041569044,-0.2987641411262905,Cluster 2,303
794735AD42,이리**************,카페,0.9890826329702757,-1.607584963638906,Cluster 2,303
79EBBF0E89,그늘*,카페,1.0279075696399218,0.6319469182505474,Cluster 2,303
79F7BABD3E,하이**,카페,2.001995316394696,0.0291009725071941,Cluster 2,303
7AFF6C86CE,르루***********,카페,1.2910890757313471,1.4507130795213254,Cluster 2,303
7B038FEF47,포어**,카페,0.3395909245958162,-1.51945386064981,Cluster 2,303
7CD2C4CE8C,오똔*,카페,1.6019455144183272,1.20919814423043,Cluster 2,303
7D48C168B3,모피*,카페,0.9843313649146082,-0.9277193275428092,Cluster 2,303
7E1DD52BF1,로그***,카페,2.544970786468623,1.3516876228511938,Cluster 2,303
7E63F9E0CF,리틀****,카페,0.649222359760284,0.7478954502439079,Cluster 2,303
808E997108,글루*,카페,1.3691247244774776,0.0228582874248586,Cluster 2,303
80920DEE31,퍼머*****,카페,0.8861266031396486,-1.4687146443484815,Cluster 2,303
809BEAA13A,럭럭**,카페,0.3051170665374396,0.0858649602121319,Cluster 2,303
8177FA0EF1,카페**,카페,1.0342893125855157,-0.5808405195649492,Cluster 2,303
81A9553F88,굴*,카페,0.4395582490082606,0.0470385148480514,Cluster 2,303
81C425F47D,쉘리*****,카페,1.640294652483004,1.271809051299153,Cluster 2,303
82090124F0,백억******,카페,-0.4541557805760441,-0.538883285569082,Cluster 2,303
869C372EFC,구*,카페,1.613275756880021,1.274532217790615,Cluster 2,303
88106077FD,카페***,카페,1.3397700114521782,1.234286424809348,Cluster 2,303
895BBD5C5B,퍼프************,카페,-0.2148272950804605,-1.168849005460827,Cluster 2,303
89D3C820E9,하피********,카페,-0.2716348267646791,-0.424940244511847,Cluster 2,303
8B0A9AC171,커피************,카페,0.8076189425531599,0.0911263712190419,Cluster 2,303
8B23667254,젠젠****,카페,-0.7295972655267863,-1.944047711575042,Cluster 2,303
8BFDD0339E,카페*******,카페,1.8138706214305425,2.1069949995970507,Cluster 2,303
8C96D7ED90,까사*****,카페,-0.583689931830526,-0.0243162027466105,Cluster 2,303
8CA0382A69,카페****,카페,0.3095795460343693,-0.1775326445133768,Cluster 2,303
8D18C2E99F,달다*******,카페,1.7915741956067663,0.315588297146245,Cluster 2,303
8DDCE4944D,피리**,카페,1.3639188832729954,-0.5128177548635182,Cluster 2,303
9.97E+102,오루********,카페,0.161411478029896,-0.157344423001338,Cluster 2,303
9029249DA3,타입*,카페,1.323725153834714,-0.9707003583140326,Cluster 2,303
9041A4EB80,카페****,카페,1.3327454506918526,-0.6812167667289685,Cluster 2,303
90644ECF42,위치***,카페,1.0646001992874048,1.2624402870711506,Cluster 2,303
9218EE2A57,챔스*********,카페,1.9087810634247,-0.0035208358735543,Cluster 2,303
94502BA9DC,묘*,카페,0.5232831842119134,-0.4039494142868044,Cluster 2,303
96728A7226,비도*******,카페,0.4560005236009476,0.5954461866307477,Cluster 2,303
96CC46E113,따우******,카페,0.4248072373821359,-1.8377466118973256,Cluster 2,303
9911CB0D95,둘*,카페,-0.3805335630125818,2.0080492654357105,Cluster 2,303
995D6B6C92,에토******,카페,0.4334716348674542,0.0473602642719781,Cluster 2,303
9972114004,랑데********,카페,0.8568364803366515,-0.7219244506275988,Cluster 2,303
99973542B9,달콤***,카페,0.6016958451949873,-0.8776077882739481,Cluster 2,303
9A9ADB69FB,미닛*****,카페,0.8824815945105361,0.3199450920027119,Cluster 2,303
9AB9BE98E4,커피******,카페,0.4656026886150863,0.0552677237606712,Cluster 2,303
9AFEF6448B,버터*,카페,0.3920379938145262,-0.4739820103291509,Cluster 2,303
9C3EC0EDDC,높은************,카페,0.4185324829439987,-0.8694275243456308,Cluster 2,303
9E719E496C,라프*,카페,0.3874541868427341,-1.3011857928341315,Cluster 2,303
9ED42062FD,탐앤***********,카페,0.9579023777655212,-0.6407089884965855,Cluster 2,303
9F7E6E0B21,샐러********,카페,1.041295494811829,0.8592524033948229,Cluster 2,303
A0A1FF8F0B,시즈*********,카페,0.964967149681322,-0.2175009899197403,Cluster 2,303
A1886B3C8E,컨티*************************,카페,-0.8324572510787123,2.7475812892069467,Cluster 2,303
A2A41AAC50,이지***********,카페,1.0584074317938383,0.5765371590482437,Cluster 2,303
A33442D657,오거*,카페,0.8747615477493816,0.6868211927778567,Cluster 2,303
A412739857,디 *********,카페,0.8462630424761766,-0.627613137023963,Cluster 2,303
A4A1BC46DF,고스****,카페,1.3627755697829165,-0.0089177571249972,Cluster 2,303
A50A5265C1,스윗***,카페,-0.6305703777140369,-1.3361202125557363,Cluster 2,303
A5DC44A844,희망****,카페,0.2492093071333969,1.121219845000097,Cluster 2,303
A7BC78E695,바버******,카페,1.36655416302815,-0.1198684725853605,Cluster 2,303
A8A809016A,뉴앳*,카페,1.441011777233028,-0.7388578891382602,Cluster 2,303
A92743CA52,무브************,카페,-0.3574589571471652,-0.2549718200889573,Cluster 2,303
A9B8207363,드립*****,카페,-0.8217138015146583,2.7117611118348632,Cluster 2,303
AD0F358619,카페**************,카페,0.0568661491983144,0.0451027551382538,Cluster 2,303
AD57E72BC9,하루*******************,카페,0.31513411335585,-2.052075460452404,Cluster 2,303
AE54B681DC,스위****,카페,0.1773737861826053,0.5426003896743629,Cluster 2,303
AF202842B3,커*,카페,1.4348526356619606,0.5704614369967616,Cluster 2,303
B0BF2F0AB2,베르*****,카페,0.9973529324365984,-1.0730050641295124,Cluster 2,303
B113A0DC35,오버********,카페,-0.4618836409358639,-1.3895633903558646,Cluster 2,303
B2240E407A,에이*********,카페,-0.1320713275234428,-1.3168709617271055,Cluster 2,303
B2781768EE,앙골******,카페,-0.4932948986361639,-0.0941835652408834,Cluster 2,303
B3DAD00A6C,서브***********************,카페,0.4459832564114375,-0.3987608433697243,Cluster 2,303
B437763A97,브루********,카페,0.4769520900487449,2.3554820906667966,Cluster 2,303
B4C8D0B6AD,베티*,카페,-0.2681208316852132,-0.4908637545581431,Cluster 2,303
B7C6FE8E60,희낭**,카페,1.9108882936793683,1.2391579989184955,Cluster 2,303
B8C1E9F4C6,오*,카페,0.9784975757824264,0.069970829554844,Cluster 2,303
B8F11300C9,케이***,카페,0.430700085195084,0.6238781225334992,Cluster 2,303
B918A3FB98,에이********,카페,-0.2978304831950669,-0.0110000806068313,Cluster 2,303
B9CF9A1A80,마피****,카페,-0.4546693520978957,0.8154461567333994,Cluster 2,303
BB508E9B60,아우***************,카페,-0.1188538966174255,1.2603345141168611,Cluster 2,303
BC04FDC81C,미디***,카페,1.0046445993078228,0.1093817284911826,Cluster 2,303
BCA89C9A13,커피*******,카페,0.9277120620050392,-0.4193770872137308,Cluster 2,303
BD237E8126,페로************,카페,0.7753431895114278,0.2075284896067792,Cluster 2,303
BD730ED969,씨씨****,카페,0.9543851240534998,-1.0932160098696575,Cluster 2,303
BDD7EBEC25,전광***,카페,0.8338690454721375,1.709288427665698,Cluster 2,303
BE646F48C4,카페***,카페,1.7291003187065417,0.3845709437303031,Cluster 2,303
BE8BE0B9CF,오솜**,카페,0.2027507480657061,1.7436112867067122,Cluster 2,303
BF43B6D3DA,크로*******,카페,1.3478036592748692,-0.5981601559245657,Cluster 2,303
BF8F8AFC4B,쉭앤******************,카페,-0.116562019722881,0.7265085289258452,Cluster 2,303
BF9955B7C9,코스****,카페,-0.3135724795297668,-0.5456185052244805,Cluster 2,303
C078C96A10,피카***,카페,0.3467377815831147,0.1121646545032722,Cluster 2,303
C2917321B5,와이*,카페,-0.1030777229209983,-0.8283515374044845,Cluster 2,303
C3D4010F52,디디******,카페,0.0731448164544479,-0.4243958509064655,Cluster 2,303
C6A7D1B09B,카페**,카페,0.2544412867041631,0.5047880692188694,Cluster 2,303
C6BCB34B2F,상왕******,카페,1.819642176930975,1.0622698863740625,Cluster 2,303
C76B1790F8,모멘*****,카페,0.9544614972647216,0.0319988824544541,Cluster 2,303
C76DAFE8C1,더리*,카페,-1.0565884335305498,0.7400745432611044,Cluster 2,303
C7B69482A3,스텀********,카페,0.1214305137004845,-1.1255610718172937,Cluster 2,303
C7F49C4961,제이*,카페,0.8626862510036638,-0.1228681067367157,Cluster 2,303
CA5307D30A,포레**,카페,1.0591742053011015,0.6249525110664709,Cluster 2,303
